"Verification cannot be processed","تایید نمی‌تواند پردازش شود"
"View","مشاهده"
"View Actions XML","مشاهده‌ی XML کنش‌ها"
"View Memo","مشاهده‌ی یادداشت"
"View Memo for #%s","مشاهده‌ی یادداشت برای شماره‌ی %s"
"View Shipment","مشاهده‌ی محموله"
"View Statistics For","مشاهده‌ی آمار برای"
"Visibility:","پدیداری:"
"Warning! Empty value can cause problems with CSV format.","اخطار! مقدار خالی می تواند موجب مشکلاتی با فرمت CSV شود."
"Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?","اخطار!\r\nاین کنش این کاربر را از وظیفه‌ی اختصاص یافته‌ی قبلی بر خواهد داشت\r\nشما مطمئن‌اید؟"
"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","اخطار!\r\nاین کنش آن کاربران را از وظایف اختصاص یافته‌ی قبلی بر خواهد داشت\r\nشما مطمئن‌اید؟"
"Warning: Please do not close the window during importing/exporting data","اخطار: لطفا پنجره را در طی ورود/صدور داده نبندید"
"Watermark File for %s","فایل واترمارک برای %s"
"We appreciate our merchants\' feedback, please <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">take our survey</a> to provide insight on the features you would like included in Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remove this notification</a>","ما از فیدبک فروشندگان مان قدردانی می کنیم، لطفا <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">آمارگیری ما را دریافت نمایید</a> تا ما را از خصوصیاتی که دوست دارید در مجنتو باشند آگاه نمایید. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">برداشتن این اطلاعیه</a>"
"We detected that your JavaScript seem to be disabled.","ما متوجه شدیم که ظاهرا JavaScript شما ناممکن‌شده است."
"We\'re in our typing table, coding away more features for Magento. Thank you for your patience.","ما پشت میز کارمان، پیوسته خصوصیات بیشتری را برای مجنتو کد نویسی میکنیم. از شما برای شکیبایی تان سپاس گذاریم."
"Web Section","بخش وب"
"Web Services","سرویس‌های وب"
"Web services","سرویس‌های وب"
"Website","وب‌سایت"
"What is this?","این چیست؟"
"Wishlist Report","گزارش لیست دلخواه"
"Wrong billing agreement ID specified.","شناسه‌ی قرارداد صدور صورت حساب مشخص شده‌ی اشتباه."
"Wrong column format.","ساختار ستون اشتباه."
"Wrong newsletter template.","قالب خبرنامه‌ی اشتباه."
"Wrong tab configuration.","پیکربندی تب اشتباه."
"Wrong tag was specified.","برچسب اشتباه مشخص شده بود."
"Wrong transaction ID specified.","شناسه‌ی تراکنش مشخص شده‌ی اشتباه."
"XML","XML"
"YTD","آغاز سال تا کنون"
"Year","سال"
"Yes","بلی"
"Yes (only price with tax)","بلی (تنها قیمت با مالیات)"
"You cannot delete your own account.","شما نمی‌توانید حساب خودتان را حذف کنید."
"You have","شما دارید"
"You have logged out.","شما خارج شدید."
"You have not enough permissions to use this functionality.","شما مجوزهای کافی را برای استفاده از این قابلیت ندارید."
"You must have JavaScript enabled in your browser to utilize the functionality of this website.","برای به کار گرفتن قابلیت این وب‌سایت، باید JavaScript در مرورگرتان ممکن‌شده باشد."
"You need to specify order items.","شما نیاز دارید که آیتم‌های سفاش را تعیین کنید."
"Your answers contain duplicates.","پاسخ‌های شما تکراری است."
"Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.","تنظیمات PHP سرور شما آپلود فایل‌های بیشتر از %s را در یک زمان به شما اجازه نمی دهد. اگر شما می خواهید فایل‌های بزرگ تری آپلود کنید، لطفا مقادیر post_max_size (در حال حاضر %s است) و upload_max_filesize (در حال حاضر %s است) را در php.ini اصلاح کنید."
"Zip/Postal Code","کد پستی"
"Zip/Postal Code:","کد پستی:"
"[ deleted ]","[ حذف شده ]"
"[GLOBAL]","[سراسری]"
"[STORE VIEW]","[نمای فروشگاه]"
"[WEBSITE]","[وب‌سایت]"
"b","b"
"close","بستن"
"critical","بحرانی"
"example: ""sitemap/"" or ""/"" for base path (path must be writeable)","مثال: ""sitemap/"" یا ""/"" برای مسیر مبنا (مسیر باید قابل نوشتن باشد)"
"example: sitemap.xml","مثال: sitemap.xml"
"from","از"
"images/logo.gif","images/logo.gif"
"items selected","آیتم انتخاب شده"
"major","عمده"
"minor","جزئی"
"notice","توجه"
"of %s pages","از %s صفحه"
"per page","تا بر صفحه"
"store(%s) scope","دامنه‌ی فروشگاه(%s)"
"to","تا"
"website(%s) scope","دامنه‌ی وب‌سایت (%s)"
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>.","استفاده‌ی {{base_url}} در یک محیط ساخت برای شناساندن URL مبنای ناامن / URL مبنای امن توصیه شده نیست. بسیار توصیه می‌شود که این مقدار را در <a href=""%s"">پیکربندی</a> مجنتویتان تغییر دهید."
